49
87197 365
74310 -18711 -
11636 3719 +
25151 -63723 +
57584 -84137 +
47846 -97342 -
26745 -62385 +
34068 5751 +
17304 22331 -
42825 57319 +
41767 -60780 -
43065 -90910 +
27206 6231 -
35699 75873 +
48821 -24038 -
31527 -63594 +
77203 72123 +
79895 -13192 -
74836 -16716 -
44914 -60575 +
71509 24103 +
67293 -60883 -
55074 -74808 -
14997 -39614 +
13343 95154 +
20804 -71951 +
23790 24413 -
1120 -82444 +
38910 -42760 -
18050 84640 +
20723 -38394 +
24994 82523 +
19486 93822 -
45031 -55168 -
75659 98698 +
1995 863 -
2221 -41228 -
18519 52306 +
71906 63019 -
51336 -64887 -
16881 -99623 +
53788 -70328 +
71152 -44889 -
6924 30603 -
61532 -24197 -
41358 11062 -
27620 66952 -
22951 -70699 +
48139 -37712 -
56397 93750 -
11597 70181 -
77708 73179 +
25156 -947 -
12661 -65418 +
20541 49058 -
5316 -65676 +
20190 -73848 +
29996 85942 -
72112 46351 -
53245 60345 -
67296 74120 -
9030 -98331 +
36590 65758 +
50385 59304 +
24882 -64239 +
73542 -76896 -
73249 -48250 -
1260 -32221 -
67391 -48884 +
59889 71865 +
3736 25709 +
5220 -16396 -
14977 64761 -
5308 73609 -
20715 -43189 -
18383 23114 +
37550 32714 -
22273 42979 +
55862 19641 -
71915 -15614 -
48389 -90061 +
54646 71826 +
401 1442 +
72407 -75292 +
72182 -7439 +
48632 -98667 -
6138 92383 +
30723 -19949 -
58631 -34728 -
37966 61871 -
13904 64159 -
80212 71558 +
73326 12977 -
50237 89247 -
22066 -87016 +
57250 13903 -
78047 -13890 -
27985 -39604 +
818 98380 +
62368 -81314 -
3538 73419 +
55760 -39399 +
40276 -69450 -
59978 8708 -
76144 65275 -
79723 -97792 +
8485 57386 -
13939 -94938 +
42199 -21644 -
43296 -16608 +
41088 23408 -
14117 42439 +
59989 56087 -
8049 -61703 -
71612 -57741 +
27748 80313 -
78158 -67193 +
76426 65249 -
50870 -77260 +
24658 46460 +
15235 19113 -
45267 -43025 -
78465 -79000 -
37407 60673 -
38496 -2835 +
52044 -15967 +
26636 -33681 +
53380 47691 -
35339 92003 +
57037 78116 +
67947 67376 -
4096 82026 -
6209 -73118 +
48327 15081 +
40242 79115 +
32126 -6421 +
6059 -46708 +
33223 -11134 -
75822 68411 -
16224 70882 +
21734 -23818 +
75577 16390 -
26582 -82985 -
32836 -72700 +
75286 79699 +
33678 -39822 -
43676 -81208 -
45946 65847 +
18098 -61257 +
30936 60824 +
78699 -25408 -
79945 29091 -
56979 8789 +
44279 22887 -
72559 33823 +
19911 -58063 +
57941 17816 -
64210 -25363 +
76001 -8883 +
1695 73602 +
70224 -71949 +
40779 66524 -
8164 -98658 -
2749 -86781 -
25415 94273 +
7863 -4790 -
54574 -8661 -
74779 83624 +
69601 -11502 +
3957 -61646 -
21948 -40928 -
9372 62133 +
33637 -95034 +
42875 95495 -
23500 -16822 +
58790 10653 +
61873 -87032 +
65829 48571 -
35663 91894 -
28950 30303 -
43577 40379 -
19270 78748 +
50921 -83500 +
17411 -72166 -
80389 93906 +
23527 -26066 -
19833 90221 -
27332 -59672 +
51528 -97101 -
61701 11035 -
31984 -48930 +
57286 -37316 +
10950 -9623 +
47894 5649 -
77063 -29527 +
34592 5198 +
19422 61775 +
58624 -49725 -
51207 82059 -
7893 12493 +
53787 17723 +
31855 -85818 -
51878 71648 +
58971 424 +
23650 -10059 -
45923 -35694 +
9230 -10202 -
19268 -58349 +
34941 95762 +
23779 -75269 -
7547 90809 -
56270 59933 +
78723 57577 -
9152 36808 +
22787 70959 +
72735 85893 -
62110 -43103 +
57349 -82252 +
23056 45218 -
72612 96582 -
65415 72784 -
76490 -43364 +
27424 16162 +
7020 -87171 -
76796 -75461 -
12358 4127 -
65101 -62183 +
26227 -58933 -
232 -3857 -
45276 40452 +
54139 -75564 +
69885 64663 -
31259 66951 +
28661 -17169 -
30971 -13487 +
64885 97184 +
80166 -41980 +
59398 2378 +
55343 53820 +
7619 -39335 +
53661 80491 +
48474 99642 -
17259 -33575 +
50545 58837 +
70886 -57647 +
10546 -26329 +
45520 -42282 -
70812 85313 +
34979 7422 -
75984 63579 -
71828 12573 -
19713 68065 +
52388 9488 -
72189 -98665 +
69507 -67100 -
71202 74950 -
48961 -29305 +
39076 42275 +
77021 -27600 +
56226 -85874 +
41697 74184 +
54541 2482 -
42200 25285 -
64887 -85142 +
40552 -80993 +
69152 51173 +
13880 24926 -
46922 -17732 +
23906 43059 -
63005 88907 +
22291 -15947 +
46068 78910 -
6912 -85111 +
32779 -38237 -
34023 14073 -
31152 -61163 +
10158 -19659 -
223 64592 -
21169 -39701 +
15946 -19160 +
32722 98568 +
36952 65708 +
70785 61079 +
58941 -14985 +
40778 -46513 -
54477 -66577 +
63564 43280 +
80522 21368 -
22626 99113 +
45461 -9098 -
398 2072 -
71888 -25745 +
12951 -82326 +
74562 -45937 +
40638 -82652 -
77177 40420 -
12150 -78313 +
9395 72490 +
21598 55954 +
15230 -42342 +
80011 -54175 -
40576 -33576 -
61109 52490 +
14931 -46403 -
28260 -61175 +
44489 94338 -
59869 -56080 +
15477 -44294 +
79045 21999 +
47709 25914 +
69784 20694 +
36618 63982 +
64771 21270 +
54347 21806 +
48572 8944 +
58394 -39844 +
1087 60908 -
62842 61753 -
70526 -47658 -
33106 22393 +
58279 -13401 +
59449 -10758 +
26240 -98874 -
52641 -23086 -
68754 99182 +
71075 44158 -
69232 -26661 +
22758 22352 +
40335 47012 -
29695 80956 +
38565 81947 +
21103 81044 -
6189 98021 +
57198 -25324 +
55164 9481 +
64440 20311 -
4065 55268 -
20520 -78697 +
2314 73305 +
77934 28472 -
17001 -38956 -
42732 64312 -
24780 96159 +
58397 48785 +
74153 78366 -
53368 56498 -
69997 82716 -
40014 87497 +
4841 31214 +
9207 -20972 +
20979 13423 -
38156 -32451 -
59557 52762 -
1097 -83779 -
53000 49691 +
6065 2652 -
9408 -30726 -
10789 35973 +
70563 1291 -
25151 50674 -
40001 -4733 +
34650 -83643 -
34961 -93542 +
35193 -7957 +
52383 -62053 -
66014 -45667 +
6383 -78647 -
11541 40923 +
20677 94201 +
53438 -6383 +
56923 -54677 -
75920 -26301 -
18170 69276 -
17514 27079 -
29115 -89409 -
43951 36708 +
10724 -13200 -
36409 -26619 -
3046 -14269 -
30193 56457 +
13798 -43251 +
59396 99289 +
42308 45739 -
65922 -21384 +
77297 -86006 +
79513 3671 +
78078 -1045 +
28655 -45565 -
31373 6445 -
15207 58487 +
46635 41741 -
53210 83223 +
4315 -42673 -
47196 7918 -
51178 -25409 +
39765 -63136 +
70477 -53445 -
17921 -91018 -
43045 40370 -
22645 -9079 -
26123 -57288 -
15595 -42371 -
51463 17995 -
23664 -21098 +
36120 -1417 +
13117 -69497 -
47121 49943 +
55547 84616 -
9453 90790 -
10951 19793 -
36249 -28512 -
31943 -12359 +
43031 -41736 -
65520 -71619 +
49241 -3828 -
75252 44005 -
34861 2703 -
4954 -32545 -
3234 -24213 +
70962 -39837 +
47670 57231 +
72058 47569 -
44793 -74058 -
67950 -29549 -
1326 -81538 +
62414 -54041 -
26411 91897 +
15821 71361 +
72757 -36280 -
9001 -32712 -
70640 -73424 +
7187 97640 +
45676 21363 -
13303 -38422 -
13651 -54493 -
7649 -73572 -
80133 -55295 -
6640 -44135 +
9307 -42832 -
74937 33496 +
15935 -80871 -
69222 31915 -
2085 -96077 +
39209 -84476 +
19928 5852 +
14307 73350 -
79310 72020 +
69647 -73397 -
53328 -93559 -
11476 -47628 -
77822 -80419 -
35462 29059 +
77555 -94247 +
12972 -12361 -
73285 -35703 +
50497 25542 +
79596 7755 -
79299 23235 +
45256 46232 -
56749 -69041 -
45482 -48201 +
40141 86706 -
59442 -10435 -
65977 49135 -
64420 -43179 -
8696 -14946 -
39517 -56048 +
39217 74985 +
31613 -89436 +
55273 73901 -
56552 -20441 -
17021 57670 -
62618 -97783 +
60772 50872 -
3124 61846 +
31134 47322 +
53811 -28502 +
53585 33258 +
19999 -83719 +
36329 -31890 +
28610 6712 -
44695 -681 -
73197 -75316 +
73527 81363 -
88015 462
60861 86914 +
84549 -30866 +
48447 63062 -
72124 82038 -
23401 41108 -
25619 -3378 +
59563 -33757 -
80072 44375 +
81317 -51012 -
38118 23611 -
70538 -38321 -
46642 -73756 -
19451 57891 +
53235 26401 +
367 -33934 -
83121 -94017 +
80861 35326 +
39064 69489 +
26107 72276 +
11193 -1212 +
51725 23665 +
75113 -13448 -
34219 7572 +
1352 -52178 -
30190 51925 +
54004 -24523 -
60236 7406 +
78045 -57849 -
44166 27810 +
24631 -20062 +
86829 -30687 +
31069 91389 -
2301 -79258 +
10261 1331 -
80905 -97503 -
18551 -53054 -
24773 -42483 -
64160 -22121 -
72952 -25900 -
28632 53372 -
45236 -12679 +
5872 99439 +
72773 -65889 +
52550 -50449 -
50037 39361 -
40087 -72476 +
86613 -29314 +
34690 -92141 -
28678 63846 +
4818 83594 -
53617 79704 +
12687 -17786 -
72594 94359 +
66607 -72094 -
9394 -88263 +
67974 86128 -
39082 -26863 -
31224 75514 +
38465 24507 -
45554 -10307 +
75930 7731 -
73166 7263 +
3182 -54331 +
65741 85578 -
31564 -31058 +
18479 53325 -
12226 -48238 -
61292 -7043 +
50460 38305 +
27082 38565 -
50709 -73419 -
73001 12229 +
85977 75924 +
31612 97727 +
15670 26148 +
14327 -18199 +
30775 809 +
9100 -70935 +
60699 95810 -
49893 6433 -
17729 1760 -
8749 54049 +
84772 -7277 -
28945 80907 -
216 -43310 +
42563 98164 +
41489 34556 -
15741 -29416 -
40592 -38132 -
57633 53021 -
42227 -87959 +
54192 -70783 +
24624 17144 -
38632 -65996 +
19754 -66739 +
17926 -72803 -
87425 95565 -
86633 -20084 -
62151 77838 +
15782 -30522 +
68338 66350 +
19240 89269 -
62663 1066 +
44791 73922 +
61766 88615 +
81535 16026 -
86089 24454 +
57919 -19599 +
29899 -50985 +
79623 42796 +
72657 68776 +
25556 64667 +
32261 -5925 +
71569 -32838 +
36954 21007 -
87356 -98014 +
25121 87696 -
16440 7779 +
34073 84657 +
72951 75901 -
48025 41893 -
38119 77518 +
66027 -53847 -
909 70418 +
60909 -65225 -
2312 72648 -
74936 10411 -
46758 -5177 -
53899 68325 +
52683 86855 +
35700 -40180 +
15926 -95089 +
24435 28629 -
45938 -13267 -
63915 -19589 -
628 -34953 +
34366 3211 +
28591 -19398 -
41301 43605 +
54818 -16037 +
83567 68305 -
53780 36145 +
59094 82077 -
46489 -59856 -
41688 -49236 -
64444 8770 +
52942 19345 -
65183 -15377 +
20885 -15769 -
59049 -82466 -
82560 69955 +
44868 11476 +
76568 -4276 -
10634 11287 +
84810 99459 +
62714 -40793 -
5740 36770 -
42598 59958 -
56825 -38457 -
82928 39112 +
35801 -83200 -
17203 74896 -
19886 8804 -
61686 -3653 +
41234 26989 +
69747 75477 -
8952 75069 -
51276 93987 +
70215 -36381 -
21289 -59281 -
73875 51867 +
56081 -76146 -
73000 58257 +
27034 -85361 -
79096 -8699 +
79298 -25922 -
18171 34296 +
34140 60560 -
77853 96478 +
4068 95266 +
76423 37555 +
31096 22655 -
25438 -3127 +
46331 30866 -
69889 49934 +
33326 -45959 +
45060 44048 +
48432 47404 +
20404 -76424 -
83736 -16236 -
32098 53668 +
40150 37605 -
19258 -67358 +
47559 27581 -
46097 20147 +
35310 -25075 -
19172 -18540 +
48459 69292 -
13717 40281 +
67082 50237 -
77616 36915 +
53694 60352 -
41454 43648 -
36136 15089 +
52904 93757 -
21157 49759 -
55925 34740 +
36320 94641 +
50843 85120 +
76556 -43318 -
67673 71407 -
53218 87227 -
29682 89246 -
79949 48925 +
66369 7273 +
57253 90818 -
15538 -43046 -
67506 3061 -
13411 41975 +
53815 -53250 +
50215 -81790 +
25153 -83475 -
62837 14263 -
72429 35171 +
36176 93289 -
51206 -56181 +
78757 24348 +
44969 -88604 -
74083 49692 +
41668 92932 -
32662 -83969 +
12715 57438 -
45541 60435 -
76440 -61812 +
6754 -49314 -
48417 41538 +
21084 84038 -
24183 96972 -
79990 74344 +
56951 -82855 +
88 -15186 -
83684 -89699 -
2328 60302 -
70740 62189 -
21496 67135 -
66605 -30572 -
68063 40347 -
21767 -68738 +
76452 -97452 -
7907 74270 -
22631 -59241 +
27559 -49318 -
37094 -80137 -
81793 -76457 +
116 -22254 -
8988 -68820 +
60125 -87440 -
29095 -98129 -
36410 32417 +
27618 5503 +
55008 72394 -
27829 95008 +
39756 99680 +
85994 -72563 +
22672 -77319 +
59938 -35022 -
51087 -19371 +
69971 -95374 -
24051 68576 +
8863 -81119 +
70238 69725 +
53536 74273 -
25755 51397 +
6128 67032 -
86664 125 +
86161 -15871 +
11579 -5529 +
353 88697 -
50398 55046 -
743 -63792 +
19360 37162 +
54156 -51058 -
85295 12852 -
47276 -3589 -
395 34423 +
24258 -48838 -
39750 72440 -
10904 58552 -
77876 5535 -
77173 83309 +
20671 41169 -
86615 -58639 +
47281 -79088 -
18560 -86148 -
66908 -4445 +
32689 -47573 +
12832 -58699 -
41184 -19842 +
75621 -20912 +
6371 -34169 +
57104 -85387 +
61433 39016 -
56727 94587 +
11959 11560 -
20293 71173 +
54792 -59983 -
77125 -73908 -
32666 -34800 -
76756 -73401 +
42405 -29368 -
71206 -81901 -
62879 -19756 +
77212 -78879 -
44864 -73971 -
33356 -2602 -
5304 -35833 +
65604 -10109 +
14906 -57332 -
65582 -89916 -
78407 30806 +
75830 11560 -
47027 -35971 -
48129 -692 -
70994 -19374 +
37032 -59697 -
15448 42267 +
32484 34278 -
46664 -62497 +
31258 -32726 -
46785 -35678 +
74539 58013 -
26846 56187 +
55432 -79933 +
86767 -37122 +
47889 3114 +
50440 36833 +
53013 -81272 -
54431 -7159 +
6672 -77226 +
23757 -58552 -
33946 -40589 +
5702 -67047 +
52435 78255 +
72069 -86145 -
58676 -89790 +
44335 33668 +
69645 43130 -
9663 16458 +
51672 93766 +
9152 24604 -
44694 22184 -
48821 -84100 +
3319 -28524 +
6826 21493 +
29814 66672 +
31782 82189 +
49152 -95768 -
55618 37045 -
86123 -80704 -
49548 -72930 +
11935 15372 -
25659 4431 -
8030 -10022 -
32769 70907 +
83020 -9511 -
17453 -97214 -
28560 46265 +
21916 70330 -
83779 66868 -
35005 5142 -
19196 62353 +
2076 19490 +
14246 12685 +
44760 -8661 +
54596 -69580 +
15440 -93934 -
61359 99063 -
64392 -26273 +
23264 64101 -
47909 -25155 -
79492 -3180 +
42632 -1194 -
22006 54416 +
55443 -7089 -
83180 -68716 +
84841 -61249 +
35308 34519 +
50050 45082 +
76297 63612 -
70291 92986 -
9763 17822 +
38049 14913 +
67679 19292 -
68903 9813 -
38788 -45040 -
43439 46334 -
35745 53322 +
85223 -33513 +
58386 -25113 +
13977 -26566 -
41122 -17230 -
82987 -11126 -
28191 96171 +
1909 84679 -
15547 10475 -
39210 80741 -
24976 42040 -
12994 -28682 +
6093 59545 -
69466 -67932 -
76277 -36875 +
80241 42444 -
32033 -89168 -
73738 -47951 -
2060 71470 +
39713 -53214 +
23830 58935 +
35542 63606 +
4785 -31604 +
11700 74737 +
63166 17287 -
58039 1642 +
66060 21201 -
65515 87347 +
45667 12528 +
27908 -91741 -
68483 -11016 +
5460 -21285 +
79937 22773 -
25312 19998 -
84554 19044 +
513 25232 +
78397 -81110 +
85222 99811 -
36595 94293 -
39824 -56930 -
67483 -14255 +
61003 -25988 -
16910 -4643 -
56506 29988 -
5149 33053 +
22878 -86150 +
29361 -31008 +
63706 -81450 -
63088 85039 +
2822 92476 +
26161 21235 -
20427 -45044 -
17780 -44947 +
13867 106 -
16173 86954 -
45903 99870 +
45599 84748 +
17371 -46109 -
62406 -10117 +
79796 88130 -
41669 -80819 +
22228 18045 -
57994 -13305 -
13802 24085 +
74255 346 +
26420 -88266 +
74415 41
39505 -95631 +
73905 -9846 +
25692 -76234 +
44217 37673 +
13428 -61135 +
63128 78738 -
60691 23479 -
63311 -49849 +
45328 5004 +
63433 -395 -
1512 -24145 -
61731 11715 +
51873 -90608 -
29761 41205 +
61544 4346 +
62646 53038 +
13313 89314 -
30653 -99604 +
35738 65850 -
18109 -75747 -
71356 79760 +
41301 -40581 +
821 -534 +
13859 -6328 +
28658 -54953 -
59414 24828 -
50292 97090 +
60452 -17542 +
43184 8081 +
65801 -24473 +
51692 -8777 +
71377 -91244 -
8330 20368 -
16254 -21443 -
42460 75393 +
7315 55534 +
9883 91995 +
61525 26922 +
6452 22499 -
28052 61612 -
68916 92918 -
32899 274
32329 55122 -
15285 -53426 -
19182 -9178 -
324 27653 -
7246 -9833 -
27024 -59893 +
19896 11448 +
11490 4157 -
4169 -68281 -
24283 -68714 +
13732 -78667 +
6339 -24881 +
9027 -88887 +
30614 -15225 -
11173 -66489 -
1538 64690 -
436 -64082 +
4868 62218 -
31173 15310 -
10913 -95815 +
31718 52062 +
26783 -40196 -
13640 59168 +
9423 -48922 -
8138 -50143 +
12284 -50954 -
31979 -83477 -
27311 37279 -
10916 -30408 -
2917 -81867 -
32423 -93982 +
24343 -76458 +
13471 -30093 -
19963 20672 -
178 -17921 +
26438 34445 -
31169 -11616 +
24232 -26721 +
18803 -89001 -
11293 -94414 -
4405 22674 +
15253 -50098 +
3436 -15012 +
12446 -14282 -
6395 22375 +
4314 -32038 +
3079 -88134 -
11095 -63861 -
19273 33791 +
30676 98736 +
17526 20931 -
13081 16248 -
17533 76511 +
27568 82184 +
31470 -11112 -
12966 -89658 -
13542 8365 +
29602 45614 -
22298 27807 +
5141 79143 -
30386 -7316 -
14268 65542 +
29053 34877 -
10566 -15230 +
25453 -92712 -
31772 -53179 +
17331 -60036 -
16814 50230 -
19292 -46292 -
4831 -82324 +
20716 23050 -
22583 -73904 +
30916 13776 -
5597 81081 -
14610 6960 +
4410 22223 -
23112 -77915 +
16345 -38573 -
935 -79243 +
10160 -28317 -
23111 12344 +
20909 47317 +
672 -40567 +
25769 66044 -
7749 99359 +
30343 79074 -
14884 69672 +
9396 -3604 +
1113 65393 -
10599 61127 +
17657 12253 +
24165 922 +
19503 -99143 -
13629 -79682 +
32395 40303 -
29100 31552 -
15359 69821 +
951 -52619 -
31795 -44854 -
6305 94918 -
20366 -91210 +
5633 -2033 -
11394 78026 -
13761 -36934 +
31740 -27560 -
25519 -69470 -
19312 -33996 +
27666 -57851 -
1190 89335 -
32635 -5964 +
6221 77141 +
10145 13050 -
12966 30290 -
14905 -87116 +
28611 -99408 -
9896 -53918 +
15419 17345 -
25168 56964 +
12695 -55598 +
9517 57687 -
17051 11096 -
9644 82372 -
28455 -75780 +
15600 48093 -
24284 -34114 -
29334 52837 -
30194 45704 +
124 -13349 -
5727 56085 +
25244 56707 +
29201 -74236 +
11140 -8708 +
23248 71982 +
24747 -47791 -
18204 1462 -
22505 -90396 -
10746 -69467 -
17281 -39516 +
17366 -50286 -
20938 -15801 +
9657 82159 +
11991 -20687 +
980 16880 -
24790 -49146 +
32804 92736 -
30834 74148 +
27896 84538 +
5653 -47285 +
28996 20890 -
26040 54674 +
23849 36447 +
1696 -37122 -
26188 76735 -
19901 76713 +
25451 -59420 +
2303 2980 +
9321 -24972 -
27003 16857 -
20185 -35154 +
29101 24691 +
20586 24347 -
3336 31525 +
26206 87723 -
20957 70256 +
5965 -72795 -
12155 78074 -
8721 -39684 -
32547 30727 +
27684 65928 -
26520 46432 +
20441 -6309 +
24079 43578 -
8724 -90497 +
21609 -5840 -
31879 81034 -
13814 -61121 +
7870 -57549 +
5645 94960 -
12262 42498 -
15830 -20465 +
13907 -71130 +
24309 -28138 +
2690 -14103 -
23698 -53714 -
21652 27189 +
31057 6532 +
18533 78453 +
10761 60219 +
11273 -91046 -
24268 -22592 +
2136 29774 +
5934 46268 +
19545 91451 -
25312 -87828 +
17346 -36818 -
18126 68578 -
26363 29496 -
28485 -75996 -
11210 10673 -
19647 -99611 +
10138 -26544 +
5236 -47532 -
24327 -8189 +
8449 -60860 +
25135 -83865 +
29045 19985 -
24645 2206 -
5093 -42557 -
12487 90278 -
88 10383 +
8734 -56348 +
16359 52780 +
18216 11746 -
974 60739 -
28123 -80426 -
28681 -97565 -
11430 67279 -
4279 250 -
13683 -81974 -
30167 -66699 +
18344 34055 -
15603 -84680 +
6752 -6405 -
32656 4860 +
32129 -910 +
19141 10069 +
27032 -30974 +
23450 -82133 -
14306 -97036 -
2628 74011 +
31903 31012 +
5745 -7822 -
10550 -87780 -
20003 -86584 +
31223 -30962 +
1588 -92383 +
19186 -93581 +
23271 70321 +
9681 1158 +
18371 -32702 -
22419 89876 +
3272 -12239 -
26015 93104 +
13314 96106 -
31613 -86962 +
2971 -97749 -
18697 42186 -
9671 -5603 -
11815 10196 -
7483 -74836 -
5685 11532 +
14750 -39656 +
18647 74259 +
251 -51753 -
4935 -14083 -
26118 80645 -
27992 99756 -
1851 74512 -
12372 81232 +
4804 48756 +
7043 -58944 -
21906 87231 -
10917 -29769 +
11518 62409 -
1216 77099 +
13306 -53739 +
14352 -86498 -
18077 -95527 -
23507 28431 -
16411 -32950 +
12726 -59912 -
16858 -7117 +
2650 3652 -
21781 88737 +
237 749
130 -37470 +
113 -22321 -
216 48424 +
203 7907 -
213 90646 +
172 41181 +
181 -28142 -
112 -59068 -
30 77914 +
230 74566 +
62 48746 -
232 66512 +
4 -33463 +
76 -69097 -
189 -15455 +
36 -63346 -
65 30520 +
61 19182 +
175 -98443 +
40 -65272 -
129 11754 -
24 -63410 -
199 81376 +
234 14346 +
80 23356 +
145 27709 -
131 -11684 +
66 -36897 -
42 40826 +
190 19377 -
43 -72509 +
188 86717 -
100 -75689 +
116 -23337 +
66 52930 -
166 -15019 +
216 92861 +
20 354 -
227 -72554 -
5 -21645 +
113 81114 +
145 -25596 +
56 24740 -
141 -6518 +
220 61541 +
173 73013 -
200 58443 -
53 -8871 -
118 79639 +
220 1068 -
113 4473 +
82 -6223 -
30 41563 -
9 -77484 -
130 82443 +
62 -56226 +
75 34882 -
155 78628 -
136 43342 -
132 18644 +
198 51759 -
19 -91798 -
202 78523 -
168 -51571 +
149 -85375 +
107 92209 +
198 60035 -
142 78084 -
122 85715 -
175 -10721 -
190 48053 -
225 -37755 -
165 -46332 -
221 59134 -
173 -16133 -
26 -90531 -
121 29707 -
76 64847 -
94 54881 -
95 67509 -
203 -85455 -
125 50935 -
157 -27728 -
47 -48754 -
69 -8407 +
73 90350 +
22 13753 -
222 -82898 -
234 9458 +
99 74961 -
36 6360 +
229 -41977 -
218 76316 -
69 71437 +
109 -15721 +
53 -85282 -
175 59553 +
20 47717 -
172 3620 -
72 -52532 +
111 89736 -
92 -96918 +
49 -39502 -
214 47771 -
29 99121 -
116 33975 +
133 -57423 +
188 -94256 -
178 -38151 +
57 -61813 +
205 47488 -
151 33690 +
137 39131 +
234 57911 -
84 -56570 -
181 -40988 -
74 -8874 +
64 27055 -
230 -68882 +
76 81662 -
231 49245 +
31 18134 +
224 -92251 +
4 -4399 -
175 -58902 +
145 -93297 -
212 20162 -
64 31927 +
39 -91058 +
158 70094 -
209 16721 +
5 95919 +
105 -72584 +
235 27377 -
110 -72149 -
219 16698 +
6 4768 -
189 28817 +
204 5346 -
212 20770 +
74 55190 +
193 -64409 +
221 -65099 -
237 24704 +
14 50359 +
164 -89973 -
74 8853 -
41 -40879 +
237 27845 -
93 -58424 +
237 1845 -
204 16716 -
99 79233 -
78 -57363 +
186 -34716 +
45 96584 -
174 -16562 -
195 703 -
21 -60204 -
163 -64657 +
135 -22611 +
58 19345 -
66 92508 +
60 -38452 -
230 -79591 +
134 73057 -
142 -51343 +
171 -48461 +
222 9908 +
2 53858 +
56 -13307 +
84 -43971 -
200 -80557 -
17 82077 +
153 72182 -
209 75815 -
125 60867 +
16 -82367 +
215 -75587 +
77 5439 -
133 32445 -
217 5603 -
186 -6289 -
203 42017 +
112 19288 -
28 26906 +
3 -89861 +
59 -72004 +
145 -51648 -
54 48347 -
232 -10163 +
221 -12216 -
211 64577 +
177 -69976 +
145 -72307 -
230 42450 +
231 -69567 +
125 -54358 +
215 -48734 +
169 94891 +
96 36269 +
86 -62713 -
148 84831 +
172 -69108 +
237 12734 +
15 -87225 -
141 73062 -
190 -6143 -
178 -94274 +
116 -15501 +
74 -78602 -
146 73041 -
92 -25091 +
55 83304 -
201 -52154 -
139 -83545 -
33 -42464 +
204 -57289 +
126 -36366 -
28 -66819 -
41 -94733 -
99 31758 -
217 -6390 -
166 -67537 -
165 -66538 -
139 18980 +
94 -31949 +
65 35025 +
171 -73713 -
165 36856 -
216 -21882 -
202 91202 -
168 77124 +
113 59970 -
100 18223 -
180 64205 +
46 -65486 -
111 -55102 +
60 96845 -
228 22481 -
163 -47105 -
145 52662 -
198 -76038 +
24 -72315 -
25 -87605 +
137 40589 +
181 82432 +
170 -59090 -
107 -61435 +
1 87401 -
151 786 -
114 54562 -
20 46147 -
106 88334 +
51 -15266 +
126 -41649 +
56 72797 +
110 -36066 +
73 -19150 -
177 52512 +
218 -13008 -
106 -73423 +
127 87395 -
24 79081 +
31 97457 +
204 27153 +
162 -15965 +
75 46319 -
98 -86290 +
125 -42563 -
51 -86944 -
41 -40052 -
12 6413 +
163 -6817 +
2 16228 -
189 -82222 -
24 -95475 -
204 13355 +
34 -723 +
158 -40092 -
179 -85096 +
146 65996 -
122 295 +
223 6805 -
98 -41596 +
224 -75247 +
148 -18705 -
151 70389 -
11 -48856 -
58 -2182 +
4 -52326 -
71 -60044 +
76 -25725 +
97 19514 -
110 -82678 -
77 -23915 +
37 49290 -
34 4476 -
109 94814 -
154 26524 -
159 -21594 -
84 -66290 -
162 -78873 +
187 -38539 +
115 -67253 -
24 48149 +
222 -83732 -
160 -50997 -
57 8061 +
168 90183 -
99 1180 +
236 -24430 -
215 -37916 +
214 -15535 -
236 -299 -
22 13119 +
141 89269 +
73 -13755 -
123 -44803 +
52 -76776 -
93 -62187 +
187 1565 -
221 -68013 +
208 -47294 -
209 34313 +
76 3172 -
44 -45817 -
68 54524 +
27 86870 +
216 90026 +
143 -54948 +
17 -9993 +
210 67992 -
180 62334 +
122 -66779 +
97 85606 +
