74
13491 325
6585 16938 +
5553 -83216 -
3964 -11868 +
4244 70908 +
7101 -55114 +
4656 67666 +
11964 -7541 +
4856 37648 +
3574 -23137 -
11635 40307 -
7372 18182 +
12526 16010 +
12355 23497 +
5941 46931 -
2516 -94740 +
89 61751 +
10652 27569 -
5996 -90864 -
7066 -62465 +
10445 -46045 +
12705 -95758 +
11959 77967 -
15162 -6895 -
13104 -7516 -
1214 90332 -
1941 8569 +
14446 28211 -
13137 -76183 -
1054 33055 +
8836 -98919 -
11619 -65720 +
14617 99930 -
10791 69361 +
10963 -47420 +
8608 -16491 -
11228 24562 -
14999 -14968 +
6984 -10438 +
12844 -23029 -
15595 16850 -
11591 -55328 -
8999 94379 +
6050 -94624 +
15617 63744 +
12347 74945 -
1123 -97495 +
7755 -72505 +
6146 -82688 +
15091 -20010 -
15 -8996 -
1043 81808 -
758 97487 -
3459 48253 -
1416 -37091 -
15514 -17607 -
11883 53373 +
5314 -40097 -
12013 -98662 +
10960 17843 -
12754 77389 -
15219 -11710 -
5098 -68081 -
4449 83756 -
3359 -86141 +
6194 -84447 +
5189 -3528 -
8407 -21992 -
2469 24567 -
3422 -43319 +
15137 65452 +
9912 42450 +
12029 -88699 -
13011 -77077 +
716 46258 -
2768 76149 +
2579 -81169 +
3623 97910 +
10410 -70173 -
2148 -36899 +
6124 62793 -
7780 79539 -
13340 1391 -
1643 71328 +
4147 63756 +
7658 38300 -
14268 10396 +
1083 84744 -
7079 -86573 -
4267 81017 -
11544 -19175 -
3511 -80773 -
1473 -76956 -
14998 34775 +
9765 -5213 +
6674 49787 -
11220 6360 -
11857 46834 +
14289 82156 -
61 96086 -
9581 4980 -
11082 -77955 +
4655 27820 +
11907 87171 -
1370 -51321 +
1313 54259 +
4056 -44903 -
13924 7940 +
4280 -50215 +
15559 -71909 -
15060 52294 +
5302 -18035 -
2286 17335 -
9041 19799 +
5379 -26496 +
636 -25004 -
10641 98347 -
7067 45225 +
14708 -42777 +
13901 72472 -
9470 94471 -
4692 -57599 +
5662 -80117 -
15017 80999 -
7931 -97870 -
8412 4495 -
5997 -25413 +
3515 35729 +
10219 -98346 +
12094 -44409 +
13075 -88282 -
10957 69194 +
10697 40375 -
3500 -12949 +
13970 33109 +
14477 -91197 -
1692 1618 +
5032 -16035 -
8885 -10730 +
13106 91252 -
8149 -65273 +
2202 25739 -
12592 59254 +
5683 -9423 -
12770 58335 +
14202 43375 -
12171 13162 +
2122 -912 +
12276 -60629 -
3851 -28377 +
14172 -74513 -
10886 -13563 -
12921 -60130 +
13429 -13610 -
13986 1382 -
2926 80846 +
9044 10301 -
6546 58158 +
2450 55479 -
329 -98269 -
10254 -84075 +
14867 -57682 +
14648 -70388 -
4991 -16402 -
13827 65080 +
12860 31475 -
912 -59202 +
10886 59310 -
4811 7269 -
6103 -20083 +
13605 53373 +
163 11867 -
10038 -87588 +
9691 87121 +
2073 74278 -
15349 -64585 -
2776 -14932 -
3561 75236 -
1115 79406 +
6453 -77888 +
2626 -22367 +
10501 -96386 +
9343 -68468 +
4467 95365 -
8784 18808 -
6618 -3918 +
10045 -30068 +
12226 71854 +
8236 27716 +
1427 8445 +
3498 57846 +
15425 -12855 +
14567 36021 -
11835 66827 -
8283 -74298 +
14730 -2170 -
13402 -48186 +
9980 -16448 -
12124 -38408 -
881 89478 +
8937 -48646 -
8425 -95359 +
8016 -24387 -
10162 51930 +
3063 68140 -
7780 -37839 -
12521 89766 +
10740 -64267 +
13998 -82794 +
8386 -19754 -
11362 76051 -
8475 80833 +
15129 -74138 -
6149 -94427 +
15533 -33442 +
6326 13848 -
14629 -54092 +
1518 38523 -
11369 -36204 -
10142 -29300 -
14336 -89240 +
8826 -75414 -
572 55445 +
11091 15912 -
8062 -71627 +
15575 83541 +
6867 -17792 -
620 28788 -
14510 -68833 +
385 24249 -
561 27317 -
8725 -88334 +
12096 25798 -
4470 -87421 +
8041 90224 +
13379 -49522 +
11295 7464 +
4833 94876 +
6233 12722 +
10769 23078 +
11130 -16510 -
11436 -342 +
7610 -69429 +
7073 -85101 +
5570 -16666 +
5407 71926 +
5051 -15134 +
10494 -87709 -
15250 78130 -
10412 -17315 -
3927 31354 +
11551 -72301 +
10882 -99183 -
5271 38189 -
12382 85993 +
10735 -67268 -
13044 -71551 -
3861 67448 -
6836 -79729 +
6785 -99572 -
14535 13597 +
6192 -59222 +
3009 1575 +
8801 19993 -
11062 85324 +
4536 63284 +
6206 -10859 -
3814 96856 +
14627 -94021 +
3063 98426 +
2778 76705 +
5695 -36933 +
10265 -79347 +
11493 -3522 -
7698 57031 +
2302 -4010 -
12060 21581 +
12485 -4409 +
1753 92187 -
8660 14220 +
7363 39806 -
3991 3045 +
6651 -33998 +
8723 -22216 +
5708 -81099 -
1697 25874 +
14608 -1798 +
11978 -60845 +
5863 8957 -
7723 51603 -
354 82994 +
3334 -19360 -
271 50104 -
2024 13014 +
1106 -15939 -
8913 53454 +
10287 -49695 -
3791 79478 -
10674 -4181 +
8244 -9979 -
436 27196 +
11175 -96860 +
144 44841 -
8555 89088 -
4948 67843 +
3332 65519 +
1889 27487 +
4322 25877 -
6646 1417 -
4150 3905 -
13909 -3888 +
14723 -95677 +
15264 16105 +
2440 50213 -
13695 -25238 -
6895 32006 -
164 37858 +
14438 11386 +
8996 -45542 -
6099 -98674 +
8849 94880 +
3706 85242 +
11407 -60053 -
8722 -79062 -
9521 -95835 -
1791 -66120 +
3821 48496 -
1712 25943 +
3315 68930 -
10201 88073 +
3838 -40250 -
8161 -81647 +
6970 -39974 +
6615 -39002 -
14111 -73750 -
9395 91719 -
2504 -21888 +
5054 2664 -
11750 49527 -
9615 -39366 -
7284 47416 +
15217 2175 +
6724 -86193 +
13937 -89256 +
13638 86447 +
13179 47946 +
6169 60988 +
5289 24640 -
14551 59715 +
10400 -81357 -
13769 -96066 +
7916 77369 +
12842 56698 +
11705 -85242 +
2676 -86414 +
10542 -58741 +
11366 -1568 -
7673 -70939 +
8522 23584 -
8723 -13507 +
13558 -92621 +
5405 73834 -
6314 26330 -
4425 71401 +
12909 -17787 +
13567 68183 -
5089 -42267 +
62355 528
40955 87827 -
11978 23720 +
32842 -83946 -
27182 -83178 +
1462 -92912 -
38035 2324 -
44100 75694 -
36522 88733 +
7327 -70420 +
24272 67677 +
8599 -7328 -
40344 46710 -
5504 92780 -
15800 8279 +
35145 28674 +
53546 -45185 -
34856 69788 +
29851 -645 +
46995 -82481 +
23473 -29891 -
40953 3169 +
45740 23988 -
28107 31536 -
10524 95606 +
52843 80739 -
34890 -5810 -
6972 86406 +
29976 22796 -
242 -51284 +
7133 28935 +
62033 17189 +
56973 -1886 -
37187 -70206 -
58897 33469 +
14007 73884 -
19687 44146 +
47600 61889 +
26546 95709 +
17312 99009 -
34355 86516 -
47724 -97544 +
38933 12541 -
52537 54367 +
11783 48033 +
7803 66124 -
5084 -19461 -
54599 -96296 -
51371 -76518 -
31322 52348 -
49462 13666 +
22895 97694 +
19253 93455 -
5088 -509 +
44584 -8822 +
38073 11262 +
39167 90725 +
42361 -95405 +
49575 -30255 -
53996 -30833 -
42493 23124 +
15465 23269 -
16380 74021 -
30758 -56131 +
4019 -80585 -
45029 -419 -
46879 -83295 +
6847 -43204 -
59846 -31966 +
51122 3277 +
44711 92531 +
58842 90596 -
6774 -25836 +
4658 38957 +
58811 -70928 +
47628 17856 +
17680 -11361 +
55748 -61946 -
54484 -62406 -
45165 10799 +
22633 -30113 -
44855 -51928 +
34984 -97173 -
1313 -80073 -
25852 40452 +
22 -1005 -
16097 71290 -
23304 93189 +
54187 67966 +
56072 19451 +
39495 -20313 -
19764 -83025 -
5006 -73070 -
30156 -70606 -
62217 82564 +
45089 74889 -
6341 95403 -
49212 -41510 +
30952 83586 +
29083 22817 -
4408 -25512 +
55773 -1129 -
47239 55793 +
18542 21428 -
31688 29704 +
11145 45561 +
25132 -78502 -
24715 -2099 +
17125 -9949 +
33964 -51242 +
24856 -50791 +
60038 -83474 +
53965 96487 -
23426 -99917 -
53724 81477 -
20012 33996 -
47684 -34846 -
23129 -21277 +
58774 80623 -
26033 -4299 -
7287 30495 +
60654 -21381 +
10194 -14501 +
15031 96808 -
50758 -71450 +
48034 70468 +
12064 10470 -
46629 92323 +
42284 57996 +
40553 -94497 -
23846 -75257 +
11953 24646 +
44082 67015 +
35338 -86040 -
51111 1436 -
1725 16996 +
6110 -37883 +
57946 -14614 -
39468 52287 -
5371 67997 -
5505 -60740 +
58920 72400 -
25294 -17878 +
1085 98012 +
32574 -50579 +
20137 -41519 -
40243 -58702 +
39956 -90830 -
13705 -66409 +
24988 70350 +
24938 75931 +
15863 -6340 -
932 -56938 +
34707 -89713 +
4476 -86776 -
15020 45594 +
56576 -84401 -
38402 62270 +
36569 -33742 -
35474 60087 -
26852 -59300 -
57879 -77190 +
19111 -27073 +
10201 -50075 +
19966 21506 +
54284 27463 +
33107 -39262 -
48827 -6200 +
5271 64533 -
48017 -35361 +
2651 -18798 -
1859 69861 +
19954 -10122 +
41681 52795 -
42635 63982 +
15260 94905 -
25928 -82736 +
58731 -58960 -
18992 -7919 -
45193 87319 +
38769 -24563 +
44881 -47272 +
24888 -20676 -
8680 -4154 -
22999 44461 -
16546 -37391 -
26456 90603 -
57517 -98686 +
33262 -87566 +
62031 -31874 -
54848 -51353 -
40409 -47013 +
33698 95516 +
24134 26183 -
34812 -13607 +
46656 -73188 +
570 4744 -
48 46221 +
41592 -60458 +
47170 -97 +
3248 83698 +
14638 -34244 -
35012 -53744 +
58717 -80569 +
48095 -79671 -
24575 48117 -
55057 -11534 -
36796 -41837 -
43106 7652 +
19508 15898 -
40698 37499 -
34789 14792 -
31607 -44505 -
13473 81236 -
31169 -16497 +
55721 -68779 -
22910 -96892 +
2948 -50795 +
23419 -88749 +
3657 -59942 +
17916 96591 +
38241 75875 -
6234 2728 -
8812 6883 -
11775 2123 +
39341 59494 +
32017 -45160 +
12789 8394 -
53565 90636 -
2565 -82066 -
57464 89392 -
7837 4986 +
44930 -10841 -
18473 90042 -
40034 47872 -
43813 3414 +
46627 58411 +
14483 47330 -
12825 -70981 -
5949 6989 -
13668 -42812 +
57999 72911 +
637 -24579 +
49186 22377 +
39130 14947 -
42791 854 -
21592 74886 +
36411 -7302 +
29038 3310 +
61752 -5079 +
19058 84000 -
52165 55968 -
39786 60844 +
41837 84819 -
11704 59549 -
11265 89134 +
12981 -1886 +
30497 -65186 -
30167 4497 -
28077 95623 +
2731 65268 -
58988 -85908 -
59175 18751 -
45947 68566 +
7189 -60377 -
59102 -37975 -
7028 -14780 -
18292 52455 +
59102 -4166 +
34226 -26395 +
11070 -40556 -
59196 95192 -
16192 14897 +
35123 68690 -
19603 80570 +
58968 -47752 -
18471 18426 +
59967 -84751 -
51399 80835 -
30276 -83577 +
2963 41596 -
41910 -14457 +
25341 -9616 +
50030 -88174 -
50598 34177 +
40839 37180 -
38852 91740 -
25901 99456 -
25790 -9450 -
25153 98607 -
56861 20332 +
39226 -54999 +
6068 60821 +
29877 -6535 +
3700 -31337 -
52395 75094 -
46819 -56650 -
20363 35325 -
33413 -74058 -
59423 -54862 +
45574 56117 +
37500 -95996 +
49469 94118 -
10830 64582 +
29187 59186 +
41095 -67602 +
58041 41980 -
1273 34837 -
61046 -72898 -
1717 -74224 +
52245 -85899 +
26881 18972 -
29068 -7266 +
12772 19872 +
3835 -61821 +
15225 97363 +
15415 -91438 -
49138 38980 +
55822 42364 -
44872 36226 -
60642 -66944 +
38754 97429 -
16178 80388 -
15318 99252 +
28809 -10903 -
61651 -71574 -
43844 62823 -
42102 -78480 -
8542 25262 +
24056 -40761 -
17715 17877 +
35523 51777 +
43102 49277 -
48355 78930 +
52837 -94247 +
16648 -64835 +
14814 -48630 -
48387 -84509 -
31174 78808 +
26551 71960 +
28439 75009 +
57109 -40598 -
41453 -68130 +
47689 -52617 -
42523 86209 +
34222 -19871 +
23428 91196 -
51104 83615 -
60585 -57057 -
53519 -63346 -
43900 28505 +
49583 -56698 +
2729 -79377 +
42288 46552 -
41751 94586 -
9512 -82396 +
58702 -1392 -
11903 -31863 -
48068 -35470 -
33235 93589 -
38743 -81207 +
55112 -25715 +
37102 21272 -
58234 -5586 +
18114 -9404 +
40340 55584 -
60808 44651 -
54590 10615 +
13932 15896 +
6375 -60741 +
54499 -58733 +
11333 41477 -
18162 -74422 +
4649 4371 -
5223 97629 +
26058 4982 +
7348 -59201 +
49986 -56901 +
35513 2477 +
18703 51214 +
46612 43160 +
2354 -35446 -
59514 -51389 +
58411 39796 +
9355 -15508 +
34992 83136 +
43024 -36895 +
37030 -63467 +
21785 69327 +
44550 -67194 +
35946 -19443 -
45476 -97335 -
16483 -3540 -
12041 -3120 -
45236 -75391 -
55907 -29908 -
57927 -64339 +
23403 -50685 -
62091 -56961 +
18769 -16763 +
7726 46647 -
15369 -57108 -
10538 -73449 +
29448 30890 +
4652 -8645 -
22863 -75918 +
36602 43183 -
36246 -59115 -
14960 -55009 -
9240 -14749 -
46251 -29771 -
48053 91964 -
35237 -87451 +
26096 90510 +
46934 -23368 +
25897 -35067 +
45561 -89141 +
25132 44725 -
35003 89323 -
28778 -74472 -
35187 -99550 -
33785 50684 -
27437 -38793 +
48642 -17857 +
28386 -91903 +
13380 -44391 -
55135 -32886 +
13486 -17199 +
38398 -58158 +
22599 78103 -
29551 -27277 +
6288 10243 -
7155 -64669 +
6465 46869 -
5897 -67372 -
26170 -47854 -
37975 -7353 -
18163 -43279 -
59186 -97219 +
15301 -29110 +
39582 -86596 -
47572 52665 -
42016 56161 -
46516 37321 +
26797 3250 -
6082 -97412 +
18827 -17144 -
24685 30198 +
57382 50882 -
59744 71054 -
7652 70431 -
20316 -4156 -
33573 99534 +
30986 -18074 +
2316 28035 +
14420 -30218 +
28537 -59614 -
12851 -93215 -
4240 -13242 +
10923 -72292 +
25023 31054 -
51716 -52668 -
33074 -79877 +
46558 -34596 -
56445 77675 +
17305 -30181 -
51205 9285 +
61511 82080 -
15678 -27470 +
43165 87669 +
49251 -51884 -
48271 -49954 -
53393 49896 -
22072 4867 -
55105 -28574 -
49447 64898 -
55578 -49223 +
47568 31266 +
56149 -19895 +
45811 95400 +
33208 33452 +
39038 91428 +
52777 32005 -
30670 74234 +
15183 -9534 +
28136 98552 -
50663 -89150 -
34481 70548 +
47921 -89261 +
26 -95710 -
3671 27725 -
62138 -14569 +
9612 -48665 -
1762 -86211 +
38679 83508 -
44740 40389 +
48558 8032 -
13245 3506 -
54979 66463 -
58919 41257 -
12741 -3742 +
20867 31478 -
54643 -56675 +
44672 -80604 +
53506 -22871 -
16461 -27368 -
58680 12706 +
52116 -92966 -
7456 29471 +
647 -20164 -
37549 88593 +
38974 93815 -
30067 79498 +
48741 99806 -
48747 90589 +
40984 -10224 +
43498 -86915 -
2978 34938 +
35399 88841 +
9487 -32239 -
57291 36848 +
7320 -96959 +
29000 94560 -
44770 469 +
36707 64072 -
44763 58025 +
32559 32323 +
41654 -17867 -
11455 69315 +
98066 662
90912 64925 +
38508 -56449 -
668 -81515 +
70239 -89435 +
65975 -22561 -
2670 65115 -
32768 73064 -
5517 -47157 -
40378 77491 -
91715 -4540 +
12193 -74833 +
20363 32691 +
11265 -87052 +
96557 -93429 +
88932 68609 -
55281 25644 -
79184 344 -
21964 -41029 -
82241 -83946 +
59908 95287 +
24937 -81555 -
70734 -10641 -
44670 -36272 -
16662 -19464 -
10884 -87808 +
53916 -13857 -
30605 62421 -
45921 96817 +
54795 18558 +
150 -74637 -
56098 -2069 -
83611 -43932 +
79525 -26413 -
44923 -12386 +
76069 -14162 +
86570 79629 -
54845 -23609 -
20034 -58495 +
72975 58624 -
90532 -51770 -
83198 -34266 +
26279 4045 +
88797 -49614 -
43680 14895 -
57005 85476 -
85621 -2536 +
30473 90071 +
49450 -22319 +
76367 -59593 -
34140 -54194 -
59836 92551 -
81172 -21848 -
62579 -32237 +
41560 75995 +
59872 -42792 -
58627 -69945 +
83419 701 +
20919 93833 +
42113 32517 +
66545 50600 -
61288 -59304 -
57526 47495 +
89513 54544 -
97251 -93098 -
43845 -39997 +
21865 90922 -
34413 -88217 -
69912 4346 +
90070 59222 +
93192 -31397 -
17234 32538 -
82147 -99427 -
11352 -22710 -
73593 84820 +
26724 -90940 +
5242 20641 +
31006 97146 -
23536 -95722 -
80282 61111 -
21159 -60159 -
57083 87743 +
83754 -27689 -
88057 30412 +
2683 -72259 +
23993 -17909 +
69445 71778 +
2711 -26377 +
78058 36920 +
83761 73073 +
44761 6936 -
9386 65405 -
58785 92875 +
34599 85822 +
96850 38710 +
44068 -76738 -
73982 11876 +
91261 26903 +
73638 -97610 -
71281 -47015 +
64530 -355 -
79022 55936 +
41731 -44161 -
33436 28527 +
84009 18062 -
65730 42421 -
37394 -94462 -
70278 22649 -
97569 -60622 +
80728 -69157 +
6301 -70514 -
96558 84561 +
10318 22057 +
71136 56198 -
12911 -3659 -
71281 18571 +
14678 31146 +
94401 97106 +
34358 -55125 -
60791 19870 -
76158 -34305 +
37454 72504 -
58020 11706 +
29796 88033 +
81199 -57853 -
78451 59317 -
28692 -78289 +
33651 -16324 +
15347 39743 -
1080 -13478 +
12756 84842 -
95540 -62364 +
27176 59684 +
44843 -35494 +
27807 -79663 +
90064 -7837 +
72091 -86688 -
26318 79778 +
67698 18573 -
42526 -20679 +
41669 -20054 -
78567 -71327 +
29742 -14146 -
4415 -91186 +
96136 87864 -
31879 -69612 -
80114 90906 -
56290 1050 -
71889 24938 +
7390 66622 -
27060 -8780 +
38865 47648 +
92880 28331 +
97722 -53799 -
7751 -46770 -
92241 -29417 -
31199 -85116 +
4339 91569 +
73780 -51039 -
10995 88687 -
22896 50020 +
64831 -91543 -
70163 -90671 +
56622 -67127 -
72049 86937 +
4302 55294 +
50566 90246 +
18191 95813 +
64028 -31011 -
15210 75458 -
70968 -72570 +
69917 56728 -
68626 -92469 +
84892 -42602 -
35563 7552 -
76974 -47935 +
8477 -57419 -
357 -50566 +
13012 65219 -
8104 -23554 +
86760 -74084 +
3747 -99668 +
95693 95479 +
40243 34380 +
69431 699 +
21391 -18230 -
54479 23293 +
79328 30868 -
94661 -15939 -
76466 -36098 -
27001 19701 -
32436 -97105 +
46902 21778 -
56507 968 -
80949 36562 -
71035 25164 -
80601 4740 -
12224 -77413 +
79887 42714 -
25376 583 +
2628 27517 -
75807 -36508 -
24167 8344 -
3909 -48236 +
53174 -33960 +
6160 -82543 +
48207 25824 +
42205 85586 +
3740 94004 +
45231 30659 +
6861 -48684 -
48799 87787 -
3137 -5020 -
9417 -30584 -
8544 -35423 -
82170 -39819 -
70744 88074 +
21092 -1440 +
53962 12803 -
78355 -22618 +
21047 85673 -
78950 -80888 -
73725 -58940 +
55906 73300 +
38338 68228 +
39061 -6568 -
50554 25784 -
39326 -12275 -
36097 50063 +
45147 -54315 -
18639 38856 +
50835 -96688 -
85423 -97951 -
87655 69007 +
96176 66405 +
70592 -77024 +
8384 3764 -
36915 -59210 +
8100 91150 -
44079 -23055 -
3886 -99122 +
34814 -32619 +
21229 78601 -
14627 -94712 -
1615 -99227 -
51750 -67536 +
21190 77140 +
56580 -86392 -
21478 44456 -
96992 -58609 -
14533 -85693 -
29550 73555 -
5868 -62126 +
86893 -67685 -
47054 -71789 -
70942 37264 -
2745 57056 +
85002 96797 -
72563 -3537 -
66965 89246 +
16154 -83983 +
88686 -42170 -
22701 75469 +
53050 -52014 +
32490 62664 -
9403 -14048 -
12242 78971 +
56850 94960 -
87547 58749 -
41979 -56275 -
96619 53528 -
91834 84030 -
36048 -26661 +
61844 3263 +
46099 -92125 +
30620 40437 +
29200 -87908 -
3649 -41370 -
213 63423 -
92954 -50369 +
61503 13931 +
35740 27357 +
76014 -61467 +
86039 1780 +
60323 -98338 +
83826 1088 -
66179 15776 +
65853 -70087 -
1062 19417 -
12141 -79763 +
36544 46502 -
26870 41420 +
11958 -38260 +
63497 -39903 -
26238 91731 -
75492 72719 +
17718 -5327 -
53404 -81090 +
15307 74576 +
55871 -97846 +
57609 13850 +
27347 -8326 +
74090 -73581 -
23349 15395 -
2973 65179 +
70629 13266 +
58714 -82574 -
32091 35969 -
28546 64511 +
77936 61730 -
79575 -48943 -
33188 -26934 +
49524 -68547 -
40781 15075 +
52128 -39509 -
95712 64595 -
66213 -28927 -
46491 19780 -
4853 63262 -
41127 47529 -
22345 81908 +
72392 48957 -
93561 76287 -
16269 70539 -
85770 -85150 +
96580 62402 -
61406 18025 -
69822 41319 +
8716 -77977 +
66171 -87044 -
79178 56060 -
82789 -43460 +
51701 -45058 +
44337 -62888 -
96281 61929 +
9389 1677 -
6458 -48116 -
85745 -55908 -
52504 -86022 -
52997 -1326 +
22203 -18372 -
62987 70769 +
66378 21610 +
29470 57749 +
58052 -67892 +
74868 -80398 -
76701 -59462 +
17851 -27019 -
3750 25710 -
51337 -20079 -
47702 -83472 -
95118 34209 +
20507 -93504 -
87228 -59300 +
47480 -51901 +
2007 41186 -
73815 55230 -
41229 23512 -
37233 -52538 -
27160 81112 -
34821 -45621 -
69941 66437 -
79968 -28860 +
83401 -31312 -
36846 -67776 +
64472 -33635 -
73937 -89354 +
48305 -94523 -
10700 -22330 +
57151 66809 -
54287 66747 -
77536 -70399 +
93485 68539 -
77068 -51144 +
16589 -54605 -
15734 47699 -
9076 40163 -
96441 50922 -
7248 16965 +
88153 -95642 +
59430 56693 -
78829 -17544 -
58727 -73937 +
82953 47268 -
42656 82008 +
48798 27770 +
28543 -29312 +
90860 57162 +
72750 -16597 +
86728 18269 +
24474 -36800 -
13650 1036 -
73349 64392 -
55281 87933 +
33917 3236 -
22427 68429 -
49000 -93575 +
18668 14777 +
30001 38233 -
75828 73590 -
72504 28239 +
62036 -77501 +
63669 -36734 -
70846 -45738 +
49457 -4390 -
44449 65611 +
35055 -94469 -
82624 -64765 +
43399 -30818 +
95944 -329 +
45609 47554 +
97550 -96944 +
97514 12997 -
2545 91092 +
68167 -17073 -
70098 27007 +
2238 44045 -
82862 -66983 +
4550 42850 -
96245 -50021 +
10710 24968 +
29627 -99195 +
75975 -28039 +
27885 52790 +
14848 93978 +
7361 -9905 +
25422 83738 +
6333 76565 -
77834 -5062 -
21799 -20204 +
26543 97178 -
87509 -29813 -
77994 -4242 +
32055 -41543 +
40229 76143 +
74260 -3167 +
85016 -14165 -
36173 -7919 +
93908 74306 -
67035 -17889 +
46995 61895 +
17415 -75296 +
55959 -60739 -
38284 66473 -
79763 -26230 +
56181 72826 +
66299 35433 +
33693 -24860 -
3966 -89257 +
8116 -15989 -
67407 25621 +
43299 -47087 -
22750 -45843 -
32710 -72492 +
97952 43316 -
11605 -12138 +
53626 28455 -
76022 77665 -
3342 -89906 +
2670 60759 -
31382 58524 -
24222 -30053 -
53885 8824 +
81544 16440 +
75627 -14120 -
57962 -26543 +
17937 -31172 -
45260 91958 -
36281 98342 +
49663 -73746 -
23041 -16759 +
22721 -74780 -
58781 6231 -
40236 -43724 +
69127 83774 +
89816 -14932 +
65997 19502 -
91842 31322 -
49279 -87043 -
4062 -668 -
50141 -2597 -
95117 7928 +
46948 90421 +
55180 14379 +
77438 -4355 +
96763 -1815 +
12715 -67295 +
304 -30219 -
10670 57827 +
70399 98373 +
38984 -47015 +
8011 -63534 -
24262 -5941 -
92452 -8123 +
12305 -80507 +
54310 -88367 -
90949 -91952 -
93602 -91877 -
60574 58610 -
44328 55966 -
21439 11811 -
68752 69775 -
39441 -57935 +
55690 89662 +
76882 -72343 -
95155 -62316 -
61135 -87422 +
27520 2455 -
93385 34034 -
17166 3102 -
68590 80783 -
93668 -48092 +
57525 -3892 -
32004 69051 -
1819 61497 -
42977 -15441 -
42149 1422 -
49028 97732 -
68791 -31804 -
39971 -65641 -
96646 92598 -
30714 71456 -
33078 -75881 +
27079 75634 +
64065 30519 -
61528 -24423 +
19260 -33806 -
31332 85705 +
50448 7483 -
50037 -39829 +
26938 78903 +
93306 -83513 -
54614 5883 +
29924 -80534 -
89949 -62646 +
72910 -48502 -
83388 -12791 +
14210 78758 -
60015 33154 +
1007 -86496 +
99 55182 -
28615 64337 +
72996 73001 -
38937 -50974 -
50199 4084 +
57145 78734 -
23584 -34422 +
39127 46142 +
90367 78464 +
24226 -13157 -
82460 -22651 -
78609 98883 -
29484 17795 -
46221 74087 +
14594 -42034 +
56243 -61649 +
38695 -36478 -
12085 -92553 -
87243 -3175 +
71387 3449 +
665 25260 +
78651 58171 -
6461 2427 -
2663 45951 -
18230 -57102 +
6957 -77975 -
66409 57830 -
73700 -21748 +
81469 62483 -
54835 -7517 -
85070 -44845 -
54322 -72637 -
58800 -6372 +
72523 -72698 -
51669 54686 +
18427 7762 +
97141 -41219 +
6036 -77819 +
67382 54367 -
61093 48246 +
13485 -32188 +
96376 55703 -
82625 74297 -
67572 -67903 -
8293 5974 +
40634 -48320 +
72328 74044 -
36748 -49304 +
52333 93078 +
79066 33271 +
26812 -63770 -
48777 -88952 -
54841 90813 +
91153 -50565 -
64078 62768 -
25079 36633 -
21207 -20271 +
49828 -10660 +
69071 69664 +
77622 -95130 -
49440 62507 -
7592 85959 +
27491 -46246 -
56146 69371 -
50554 42364 -
33387 90246 -
76437 -75894 -
9126 -54160 -
93997 23122 -
15925 -90637 +
35158 -18514 -
33197 42112 +
92770 -21849 +
92572 -64761 +
66076 -16214 +
97935 -61290 +
20626 -16217 -
86345 36525 +
29053 -94908 +
85412 74909 -
3099 71369 +
82391 62205 -
69191 -88902 +
10419 37404 +
31314 7599 -
42829 -10605 -
90084 38479 +
95625 10457 +
62039 -14968 -
7302 -59963 -
10578 66798 +
6511 -88518 -
64084 -29556 -
22709 -68139 +
26963 -43545 +
70608 -21182 -
56470 -67717 +
41419 63295 +
27 21007 +
5407 -41813 -
89249 38439 +
66190 69605 -
66418 34094 -
37006 -36245 -
56861 21623 +
5249 51801 -
13334 42509 +
59747 -72388 -
16239 51952 +
54867 -54663 -
82477 24102 +
59369 -66916 +
71120 89046 -
1695 32881 +
24090 -13197 -
39041 53767 -
82764 -26377 -
44741 -39036 +
73326 -61696 +
66630 5839 -
69570 -25339 -
77886 9966 -
13756 -3855 +
93252 222
61450 -75364 -
75570 -17028 -
8872 35488 -
67346 -50176 -
41149 -93039 -
17895 61867 -
73225 -4410 +
68892 -80044 +
